name,accords,reivew
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I started off with a small, in fact tiny sample of this fume and before I even opened the plastic baggy I could smell it. I then upgraded to a 5ml sample which dropped on the floor and broke, spilling this fine liquid all over my washroom. So I bought another 5ml sample and then I decided, this is it, I NEED to own a large bottle, just like I did with oud ispahan despite the lux prices on ebay (unfortunately cannot get dior private online to Canada, sigh).

So lots of $$$ later and some waiting time for it to arrive, I own a huge bottle of this stuff and have been using it almost weekly for months, barely making a dent as this is a very STRONG, powerful concoction, much like oud ispahan (my other dior love) and TOTALLY worth the price.

I've never been a super gourmand fan, I don't really enjoy the smell of sweets or tonka, find it too sharp for my nose. However, this gourmand is like the king/queen of all gourmands and it isn't just sweet, it is also sophisticated so you don't smell like a teeny bopper wearing some kind of sticky vanilla caramel fume at the mall.

It's a fine, fine tonka, very smooth and well blended without sharpness, with the addition of creamy almond, spicy vanilla, perfectly melted caramel and the freshness of mint. It goes on strong, like gasoline strong but it settles into the most wonderful, comforting lullaby of a scent. This would be so perfect in the winter, especially during the holidays to be worn by the fire. Or even better, outdoors with a campfire, the two melding together would smell heavenly. I don't think this can be pulled off too well in the summer heat, it is very strong. I can imagine it might work if blended delicately with something else.

Very impressive, another beautiful favorite from the house of Dior. A must, must, must try for gourmand lovers. And those who don't like gourmands, just give it a shot. It may convert you!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Good heavens, this is spectacular. One spray in House of Fraser and the purse was out.

I love gourmands. Full stop. However this is a lot more on me. It starts with a blast of almost bitter medicinal herbs (including lavender - yes, I know it's not listed but it's definitely here on me) and then evolves into a rich, smooth, warm, sensual base once the tonka and vanilla come out. And do they ever last. This is what Mon Guerlain (which I actually do like, to be fair) wants to be when it grows up.

It's actually not that sweet on me. I think it's perfectly unisex actually."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","really love that complexty top start with almoud bitterness comme to choclaty vanilic after lether and cherry think of benzoin too, it comes betwean mon guerlain and l'homme ideal edp"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Best thing about this fragrance is it's milky caramel dry down. It's not too sweet beacuse it's mixed with a mastic note (not listed in the notes).

This is really a great composition beacuse it dose remind you of dessert yet still smells aromatic. It has a powdery clean heart that's very subtle and helps other notes standout.

Very artistic, complex and performs well.
smells of things you would encounter naturally. Really fun fragrance to have!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I absolutely, and with no hesitation, completely second nx's masterly review of this bottle of gorgeousness. I was lucky-I bought a 5ml decant and can get my fix from that, so I don't have to sell my first-born, but I could very easily just sit and sniff this all day. This is alchemy, its witchcraft-I normally don't like sweet scents and I don't go for gourmands, I don't tend towards sugary vanilla nutty notes, so how come with all these notes this just comes together so beautifully and so completely perfectly? There is a lovely robustness to this, despite being sweet, it is very much unisex, it's grounded with an underlying slightly leather/smoke/woodburning stove note. Longevity is about 10 hours on me and the drydown is lovely through all stages, there isn't a single jarring note."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Ok, so to put this review into context, I am a pharmacy fragrance manager and I basically work on minimum wage and favour wearing pricier mainstream fragrances (Dior Homme range, Guerlain, Mugler, etc.) because I can afford them as a luxury.
Anyway today I was in the Melbourne CBD doing some light clothes shopping, and it starts absolutely BUCKETING down rain. Like, I'm talking heaven's floodgates opened into a small cyclone (not quite, but you get the picture). So I am conveniently stranded outside a Dior Boutique which sells women's accessories, like handbags and purses, etc. and I decide to go in and wait out the rain. I spot this beauty, alongside some of the other fragrances in this line. I see the price and I'm like huh, that's like fourteen years of overtime, but I'll smell it anyway.

Anyway, now I'm home with a 250ml bottle next to me and I'm absolutely paralysed with debt but oh GOD this is good.
I can't tell you what this does to my senses but I'll tell you one thing. Best $450 AUD ever spent.

The scent itself is surprisingly masculine - I have never smelled a gourmand fragrance that has been so un-sweet girly. It's opulent and rich and milky and boozy and just plain beautiful. I sprayed once on my arm to try it on my skin when I got home, and that one spray was enough to fill the space some good feet around me with this delicious aura. This is definitely a special event fragrance - I'm not talking ""date night"" or ""dinner with the in-laws"", I'm talking meeting the goddamn queen or marrying Hugh Jackman or something. DAMN.

I'm not religious but I am ready to go to church to thank god for making it pour when it did because otherwise I would have walked right on past. Seriously good stuff. I can see how it may not be for everyone, but I'm so glad my chemistry works.

Now, please excuse me while I go and take out a home loan to get some backup bottles, because I don't want to be without this."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","While I enjoy it wafting in the air, I do not enjoy it on my skin. I was heartbroken by this due to the praise this recieves. On me, it’s smells like an annoying, powdery, sweet, inexpensive, waxy candle. I just don’t get it- how I like it in the air but certainly not on me. Thoughts of play dough come to mind. Pass for me."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","There is a pinch of mint and lavender in the top that is almost like toothpaste, but it rapidly vanishes under a wave of delicious boozy vanilla, tonka, and caramel. While it's not fruity per se, something about it reminds me of eating bananas foster.

There isn't much internal contrast here (it's sweet vs. sweet), but for all its intensity it has a lot of lift, and the sillage feels transparent and not custardy the way some vanillas can smell. It lasts half-way to forever, of course.

It's extremely sweet and extremely foody, so go too heavy on this, and you'll be waterboarded in vanilla pancake syrup, but with a light touch, it's a great comfort scent.

Not the smartest fragrance around, but viscerally pleasing the way the smell of baking cookies is."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I like to call this one ""Tonka Fantastica."" It's a truly lovely dark-sweet scent, tonka with a splash of milky vanilla and some tobacco-like earthiness. Not as assertive as Tobacco Vanille (at least, the way I remember Tobacco Vanille from sampling it years ago); nicely toes the powdery-sweet line without crossing it, and has enough depth to make it interesting rather than straight-up dessert. (See, this is why I like tonka better than vanilla.) Never gets too cloying for me. Just yummy."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Wow, I bought a sample as a blind buy and I'm absolutely sold. I'm planning on getting the full 8oz bottle now. It just smells absolutely intoxicating. It opens with a mint lavender and dries down to almost what smells like a warm cappuccino. It's perfect for winter and fall."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",The name describes the perfume exactly. It is DELICIOUS!!!. Be aware though that this is a heavy perfume. Sweet and thick and i think is leaning more towards feminine.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This stuff is so amazing! The opening consists of lavender greenness and a sweet vanilla and tonka.. it then dries down to a powdery honey cacao vanilla tonka cinnamon sexiness.. what remains after around 6-8 hours is a perfect creamy realistic French Vanilla note that is just divine.. I agree with a few people on here who say it kind of smells like baby powder.. I totally get this but it is NOT a bad thing.. It's beautifully created and actually does have a slight bitterness to the tonka like Francois claims.. It's honestly brilliantly created and is a work of art whether you enjoy the fragrance yourself.. I've just ordered 125ml, so you can see I love this one ;) Longevity is great I get around 12 hours, a projection is good within an arms length or just outside an arms length.. PERFECT for cold winter nights!


Versatility: 6/10
Season: Fall and Winter
Projection/sillage: 8/10
Longevity: 10/10
Scent: 10/10"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","While Dior have always been known as quite a creative force in the world of mainstream, designer fragrances, their privee line seems less focused on innovation and more on sheer quality. On the surface Feve Delicieuse is pure gourmand, but that assessment is just a little bit lazy. Gourmands tend to be olfactory sweet tooth remedies, but Feve Delicieuse isn't nearly as edible as the notes would lead you to believe. Many users mention a cherry note, and I'm not sure if that's official or not. But the ""cherry"" is subtle, and may even just be a sign of good quality almond. I say that because it's extremely reminiscent of Amaretto, the sweet Italian liquor. But it's not boozy either, and I wouldn't even call it heavy even though it begs to be worn in the winter. It's actually quite bright.

There's great contrast here, and that keeps this scent different from all the Pure Havanes and Back to Blacks. Tonka and cacao can be extremely bitter at times, and they weren't afraid to let some of that bitterness shine through. In fact, they embrace it. This results in a magnificently balanced fragrance. There is a slight similarity to Dior Homme Intense, but no cosmetic bag/lipstick residue to be found. It's not cheap by any means, but that's kind of the point of having a private line.

Performance is above average as it should be, and I can smell it on my skin for twenty four hours. It makes its presence known but remains polite. When you're dealing with such culinary notes you don't want to be assaulting the people around you. So thanks for keeping it classy Dior. It's pretty versatile and can be used anywhere as long as you're not too trigger happy. Summer may be risky but that's the story of every gourmand isn't it? I tend to go for these kinds of winter friendly scents, and I'm trying hard not to let my bias show but it's tough. Winter is right around the corner and I cannot wait to wear the hell out of this."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",WOW. this is a scent that justifys the price tag. stunning and considering you only need a couple sprays to last all day i think its actually very good value . i think 24 gold gives a very similar vibe for a lot less but does not have the same qualty. i think it really can work on either sex and not be out of place. 10/10 from me.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","For someone like me, who isn't that wowed by gourmands, Feve Delicieuse on first spray is one of the most pleasant and intoxicating scents i have experienced. The wafts were so mouth-watering that it started to make me feel a bit hungry. The scent character is very special. Unfortunately, from my first test of this, it dried into basic vanilla within half an hour. This made me absolutely gutted as i thought this could become one of my favourite scents for a little bit. I will however put way more sprays on next time since i only used 3 from my sample and i guess that is like 1 spray from a full bottle. I am hoping that it performs much better on the next try and doesn't just burn straight into a generic vanilla smell again as i really want to love this one because of that stunning first half hour. My wallet on the other hand is praying this continues not to work on me lol."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",King of gourmands? This is an absolute masterpiece of a scent and a true art form!! I absolutely love it and hold special memories with it. The tonka/vanilla mix is just beautifully blended. What I love most about this is that it smells delicious but also complex at the same time. (Not your average mass apealing sweet scent here!). I wouldn’t recommend a blind buy on this as it’s definitely unique and different. However I urge anyone to grab a bottle instore and spray a bit on their skin just to expericance this amazing perfume. Like I said this an art form of a fragrance. Welldone Dior!!!
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I bought the 450ml version (no atomizer is included for the big bottles by the way) and I don't regret it one bit. Beautiful, well blended and perfectly unisex with exceptional performance. This fragrance lasts for about a day on my skin and is loud and proud the entire time! Tonka, vanilla, chocolate, caramel, and cherry are the main players to my nose. Fully convinced, this stuff will be one of my most worn scents from now on."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",Amazing stuff 10/10
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","My gourmand journey began with Tauerville Vanilla Flash. I was never a fan of the few sugary sweet vanilla scents floating around, but what I didn't realize is that gourmands can be dirty and magnificent. Feve Delicieuse is one of those.

I love vanilla. I love tonka. But I don't want an overly sweet sugary blast. The astounding layers in this masterpiece reveal themselves slowly and lazily in a kinda here I am baby sexy sorta way. I get the leather early on, as well as the sandalwood and cacao. Earthy, grounding and keeps this fragrance from being too feminine and run of the mill.

I can barely detect any of the floral notes - although I do sense a bit of the lavender at play. This is so well crafted and blended, but it's a pity it's so expensive. Perhaps offering it in smaller bottles will mean more people can enjoy this rare beauty.

The projection is good, and on me it lasts a decent 5-6 hours. I would imagine this would smell sexy as hell on a man, but I love it on me. And I wear fragrance for me. So - I'm happy.

While more of a cool weather scent - I won't be putting this away for the warmer months. There are just days when I need a bit of a fragrance boost - and Feve makes me feel a little taller, a little sexier, and just a little bit bad."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",The ultimate gourmand fragrance. An absolute stunner in the cold weather. Masterfully blended and highly complex. A true masterpiece in modern perfumery.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Intoxicating, billowy vanilla/tonka scent. Confectionery without falling into the trap of smelling like a Christmas candle. Extremely sweet, yet still light and almost airy, far from the syrupiness of other gourmade-leaning scents like Tobaco Vanille, Back to Black, or Pure Tonka. Best of the Dior private line, imo."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Dior's La Collection Privee is what's keeping my faith in this brand. The SA tried to steer me towards the ""latest"" Miss Dior but my horrified expression and quick beeline for the exclusives section must have convinced her to leave me alone. For those who are trying to imagine what this smells like from the reviews, here's something that might help. To me Feve Delicieuse reminds me a lot of Chergui sans tobacco, but with high quality black cherry flavouring. The opening is a little quirky, I definitely get an unlisted fennel seed/licorice vibe. Very strong but gone in minutes.

I love reading all the reviews of the any fragrance before contributing mine and a few struck me so I'm gonna bounce some ideas off em. One mentioned it's not sweet at all. Oh boy, I think I'm with the majority on this: FD is mega-sweet. It's foody, desserty sweet. It actually made me think of one of my favourite dessert, Danone's Greek-style yoghurt in black cherry flavour. It makes me wanna go om-nom-nom.

On the other hand, it's not completely gourmandy. It has one foot in the gourmand category and another firmly in Amber territory. It becomes more of an amber to me as time progresses. I don't think this is the 'gourmand to end all gourmands' because it's such a huge fragrance family. I mean, let's not forget the Turkish delights, the almond-amaretto, the baked gingerbreads, lemon meringues, to name a few, that make up this fantastic fragrance group. That said, if a cherry, tonka, caramel fix is what you need right now, Feve Delicieuse will be a hit. I do enjoy it a lot."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Sampled this in Vegas at the Dior boutique ,and before I even came home, I was buying two decants off of Ebay. One of those rare perfumes where I'm wracking my brain immediately to figure out how to get my hands on a bottle for myself.

Delicious, warm, heavenly, perfect are words I would use to describe this.

Such longevity and sillage too.

Dior has made another 10!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Yeesh, I had such high hopes for this one, but no such luck. A cross between a very medicinal, almost antiseptic, aromatic minty lavender and a sickly sweet old-fashioned baby powder, I couldn't get it off fast enough. Like a bad musical note, there are too many disparate ingredients in this that just don't belong in the same perfume. If you can imagine pouring a bottle of ethyl alcohol over a bouquet of lavender stuck in the middle of chocolate cake that tastes like leather, this is it."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","OH MY GORGEOUS LORD !!!

What a lovely , creamy , chocolaty, and buttery scent.

Tonka bean and vanilla absolute at its finest.

Performance and aroma balance is masterfully done.

its a compilation of my lovely gourmand selections over the years such as:

S.Double Vanille , Tonka Imperial , Chergui and Amber Ylang Yalang etc...
A fragrance I recommend for a couple who just fell in love or a recently married couple as it very intimate.

Cheers!!."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This is my secret to my heavenly chocolate cake. I also add a few sprits on a cooled, homemade caramel. Please dont judge me, Im sure its non-toxic!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",All I can say is wow. This is a deliciously yummy gourmand. Swoon
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This scent blew me away, first off its super potent.
It opened with the smell of baked goods, cakes, pastries and liqueur, it was heavenly.
Then it changes in an instant.
Leather, mint and lavender come along.
This becomes a bit more masculine, the baked goods smell leaves and i start smelling a touch of baby powder along with the leather, incense and tonka.
Lovers of shalimar should definitely try this."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","When I first smelled this fragrance I thought it was completely one note syrupy sweetness. After trying it out again, it has a bit more complexity to it, although I am not sure I like it much better. On my skin it starts off with an almost powdery tonka bean. There is a faint waxy smell that almost smells like lipstick, accompanying the opening. The heart smells like sweet powder with a hint of musk. The dry down on me smells like what I first remembered; that syrupy one note vanilla sweetness with the tiniest hint of caramel to make it even sweeter. Overall, I do not think this perfume is worth the price. While the bottle it comes in is huge, it seems to be impossible to finish without getting sick of the scent first."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This is a warning to the blind buyers club. This is not a sweet fragrance. I do like it, but it is not what I was expecting at all. I do get the gourmand notes but the scent doesn't come off with the typical sweet and robust warmth of a dessert. I don't recommend blind buying this, especially at the price point. It's better if you get a sample or decant first to see if you really love it."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",This is a must have if you like gourmands. To me it smells like lavender and pralines with a touch of cherry. I was so close too biting the bullet on this one but ultimately decided not to. The cherry is lovely but I think would have worked better without it.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","THIS SMELLS EXACTLY LIKE LE BAIN BY JOOP!!! no difference.... It may be a bit more ethereal but other than that its the SAME

EDIT** it so much more complex but if youre looking to go the cheaper route. By Le Bain. I have both"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","It's a nice enough scent, but not nice enough to pay the asking price."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",Praline note with Tonka bean overshadows everything...especially cacao and vanilla.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","As the name states; it really does smell like a 'delicious bean'. However, when was the last time someone used 'smelling like a bean' with a positive connotation?

It starts off with lots of honey to my nose. I get a very, very similar vibe to Kilian's Back to Black in the first 2 hours.
I must admit however, the drydown is absolutely gorgeous. It kinda reminds me of a softer Dior Homme Intense, a more rich and sophisticated DHI. It's hard to hate this fragrance so I'll try my best to describe it positively: I dislike the opening but adore the drydown."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",Love
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","For some reason this scent reminds me of Halloween... like it would be a really good scent to wear while handing out candy to trick or treaters. I do enjoy it a lot, but I don't love it. Yes it is a beautiful gourmand scent, but it does feel a bit linear to me and not really one you can throw on at any ole time. Still a wonderful scent for the cooler weather and only FBW if you are really into gourmands."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",Goes on WARM. Envelops me in a soft cloud of bakery warmth. Spiced drinks and cocoa and bits of sweetness. It all comes together to smell like the mall getting ready for Christmas. It's a delightful smell; just not one I'm personally going to wear.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","One of my favourite Dior fragrances (aside from Eau Sauvage EDP, of course)

Astoundingly bitter, and not at all sweet like the notes or classification would suggest. The strange thing being, it reminds me EXACTLY of a cake that my Nana used to make, sans cinnamon. The tonka isamazing and smells so high quality. A gourmand to end all gourmands."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I cant help loving this juice. Listing tonka, vanilla, cherries, cocoa and confectionary could make you imagine a really sweet creation but it is just perfect. It is a totally grown up gourmand that is very moreish.
The tonka and vanilla dominate on me but the confectionary is around but tamed by the lavender, suede and mint. This fragrance wouldnt be the success it is without these three crucial notes. They are more evident after 30 minutes or so and also when it is its most delicious. Delicious bean indeed!
I go to this lovely when its miserable outside or I need a pick me up. Moderate sillage and good longevity."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This is like a darker, headier, and more unisex version of gourmand coquin. One of the best true gourmands. It can be tricky on the skin though and turn into baby powder, but if it works on you this is amazing."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","The first time I wore this it confused me. It had all the beautiful gourmand notes I love, but it didn't smell edible. Mind blown. I pressed on with it and told my silly brain to stop working overtime looking for the sweetness and to just enjoy it for what it is. By the end of that day, I liked but not loved it.
Second wearing was today. I'm swooning slightly. It really is a beautiful perfume. I have nothing like it in my wardrobe, it's unique and to be enjoyed in its own right, no comparing to this that or the other. Throughout the day, when I thought it had gone, I would get wafts of something incredible and that incredible was me! I think by the third wearing of this I will be fully in love and while maybe not ready to marry it, we could perhaps co-habitate you know, just for awhile and see where it leads us ;)"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Only after smelling this one I realised that I truly love gourmand fragrances. If you are the kind that loves vanilla/ tonka/caramel creaminess - Go for this one. Not a stunner of a fragrance but surely smells yummy and absolutely stands up to its name.
Makes a good date scent I think. Wear it on a cool evening and just enjoy the fragrance. It lasts around 5-6 hours on me. It lasts longer on clothes and when people pass you, they will keep getting whiffs of this sexy fragrance for the entire evening/day. Even as a skin scent, it smells really delicious. Always puts a smile on my face.
Highly recommend this fragrance. Im not sure about women, but as a man, I don't see myself wearing this each and every day. Id surely get bored of it, but its amazing as that once-in-a-while fragrance, I do that so I'm always in love with it too. Fantastic formulation of a scent by Dior.
Wear it to :
Work/date/movies/outdoor and indoor dinners/indoor lunches. Spring and winters - days and nights."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This one definitely grew on me. This is holiday in a bottle for me. I wear this from thanksgiving until Christmas along with Burberry London. Opening is tart cherry then settles to a milky, creamy, powdery tonka based scent with hints of cherry lingering off and on with chocolate notes. It is thick and dense. After a half hour, it smells like a beautiful cappuccino with a hint of tart cherry creeping back in. Im starting to love this one."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This fragrance is one of the best gourmand fragrance ever created. You get tonka, you get vanilla, chocolate, caramel and lots of bitter-sweet cherries.
It is an amazing, complex fragrance and if you are into gourmands, it is a must try!
Feeling: gourmand, rich, opulent, sensual..

10/10"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","A very complex, dense fragrance. I really thought (based on the note breakdown) it would be a lot sweeter and not as heavy. It is very heavy on tonka bean, vanilla and cocoa. It is very nicely blended, but I wouldn't call it a very appealing fragrance, it can be appreciated for the art, not the complement factor. Even though it is unisex, I would rather smell this on a woman than myself, that is because not evey man could pull this one off and if a woman comments on this, it's that she would wear it. So take what you can from this, if you wear fragrances for yourself and the art, sure get it. If it's for casual wear and compliments, skip it as it is quite expensive. I would recommend getting a sample and seeing if you like it or not.
EDIT: My goodness, I always have to take a second try to really appreciate a fragrance, And man, this is just amazing. Powdery tonka, chocolate-y cocoa, warm vanilla, some sweet praline (and a slight hint of milkyness to it) are the notes that shine through this fragrance. It is so well blended and is truly a work of art. It is a must try, yet I still stand by the fact that it should be sampled first as not everybody can appreciate it. It's like going to a Michelin Star restaurant, very expensive and it would mostly appeal to a gourmand, so it is a hit or miss. If you love fragrances and want something that is done amazingly (and you're tired of all those generic fragrances) try this out."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Really not sure what all the fuss is about. Smells like a honey powder bomb on me for a couple of hrs, then it's a skin scent. I do like the minty freshness in the opening but the rest is meh. The best part of this fragrance was after it became a skin scent then disappeared. Reminded me a lot of By Killian Back to Black - though FD is more complex.

My husband told me I reeked of sweet baby powder. yeah....not what I was going for."
